YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",2.00,0.00,0.00,0.00,0.00,,0.00,300.00,2300.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14057,1405702,34057,PDX,"Portland, OR",-5.00,0.00,38.00,1.00,0.00,,0.00,421.00,2537.00,0.00,0.00,38.00,0.00,0.00
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14679,1467903,33570,SAN,"San Diego, CA",-6.00,0.00,-26.00,0.00,0.00,,0.00,373.00,2588.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-12.00,0.00,-28.00,0.00,0.00,,0.00,368.00,2496.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-7.00,0.00,-36.00,0.00,0.00,,0.00,356.00,2496.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-5.00,0.00,-3.00,0.00,0.00,,0.00,385.00,2496.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-3.00,0.00,-20.00,0.00,0.00,,0.00,366.00,2496.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14771,1477104,32457,SFO,"San Francisco, CA",-6.00,0.00,-21.00,0.00,0.00,,0.00,387.00,2704.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,14057,1405702,34057,PDX,"Portland, OR",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-19.00,0.00,0.00,,0.00,311.00,2537.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,14679,1467903,33570,SAN,"San Diego, CA",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-17.00,0.00,0.00,,0.00,326.00,2588.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",-9.00,0.00,-18.00,0.00,0.00,,0.00,308.00,2496.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AS,19930,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-13.00,0.00,0.00,,0.00,305.00,2496.00,,,,,
