YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-26.00,0.00,0.00,,0.00,264.00,2300.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",23.00,1.00,5.00,0.00,0.00,,0.00,265.00,2300.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14057,1405702,34057,PDX,"Portland, OR",-20.00,0.00,-9.00,0.00,0.00,,0.00,399.00,2537.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14679,1467903,33570,SAN,"San Diego, CA",-4.00,0.00,-6.00,0.00,0.00,,0.00,392.00,2588.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-14.00,0.00,-3.00,0.00,0.00,,0.00,404.00,2496.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-12.00,0.00,-3.00,0.00,0.00,,0.00,399.00,2496.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14771,1477104,32457,SFO,"San Francisco, CA",-16.00,0.00,-13.00,0.00,0.00,,0.00,418.00,2704.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,14057,1405702,34057,PDX,"Portland, OR",10721,1072102,30721,BOS,"Boston, MA",10.00,0.00,-5.00,0.00,0.00,,0.00,305.00,2537.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,14679,1467903,33570,SAN,"San Diego, CA",10721,1072102,30721,BOS,"Boston, MA",-15.00,0.00,-13.00,0.00,0.00,,0.00,332.00,2588.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-21.00,0.00,0.00,,0.00,298.00,2496.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",-2.00,0.00,-21.00,0.00,0.00,,0.00,299.00,2496.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,AS,19930,14771,1477104,32457,SFO,"San Francisco, CA",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-25.00,0.00,0.00,,0.00,321.00,2704.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,B6,20409,10397,1039707,30397,ATL,"Atlanta, GA",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-28.00,0.00,0.00,,0.00,126.00,946.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,B6,20409,10397,1039707,30397,ATL,"Atlanta, GA",10721,1072102,30721,BOS,"Boston, MA",8.00,0.00,-5.00,0.00,0.00,,0.00,135.00,946.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,B6,20409,10423,1042302,30423,AUS,"Austin, TX",10721,1072102,30721,BOS,"Boston, MA",215.00,1.00,235.00,1.00,0.00,,0.00,246.00,1698.00,175.00,0.00,20.00,0.00,40.00
2023,2,1,3,2/1/2023 12:00:00 AM,B6,20409,10693,1069302,30693,BNA,"Nashville, TN",10721,1072102,30721,BOS,"Boston, MA",44.00,1.00,22.00,1.00,0.00,,0.00,127.00,942.00,0.00,0.00,0.00,0.00,22.00
2023,2,1,3,2/1/2023 12:00:00 AM,B6,20409,10721,1072102,30721,BOS,"Boston, MA",10397,1039707,30397,ATL,"Atlanta, GA",-7.00,0.00,9.00,0.00,0.00,,0.00,206.00,946.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,B6,20409,10721,1072102,30721,BOS,"Boston, MA",10397,1039707,30397,ATL,"Atlanta, GA",-3.00,0.00,6.00,0.00,0.00,,0.00,195.00,946.00,,,,,
2023,2,1,3,2/1/2023 12:00:00 AM,B6,20409,10721,1072102,30721,BOS,"Boston, MA",10423,1042302,30423,AUS,"Austin, TX",-6.00,0.00,45.00,1.00,0.00,,0.00,345.00,1698.00,0.00,0.00,45.00,0.00,0.00
